-2.978037814783322627e-03,4.362998701840056434e-03,-8.351365756692869305e-03,-9.565634687390689450e-03,7.787154355424663783e-03,6.754703794071467357e-03,2.951061277271989271e-03,8.286876171403698838e-03,9.025003336408600821e-03
-2.482363994679211844e-03,2.742097691742162446e-03,-2.425122253351195533e-03,-7.102754538564675681e-03,-1.982949976397642335e-03,7.121045472355477975e-03,2.963257943202096028e-04,-8.818291196576961977e-03,-1.803441483078416924e-02
-2.274776784790198594e-03,2.132017540877026267e-03,-1.282962847747174664e-03,-4.490916676620539290e-03,-1.220193398393480807e-03,-2.187893885305744295e-03,-9.447637755677276011e-03,7.949033874138127648e-03,1.686928255277612976e-02
-2.237315958751684951e-03,8.129834178776828473e-04,-2.945320793839482400e-03,4.044651061734675333e-03,9.358233294298660618e-03,-1.074548047046908726e-02,-7.469433160433332566e-03,-8.185928489919381407e-03,1.581291274038025638e-03
-2.303919365068775749e-03,-5.615178017464085049e-04,-5.259107644558483688e-03,8.538824253176488868e-03,1.101351972879958084e-02,2.604947454339353718e-03,7.934175534617251419e-03,1.033805475956630845e-02,-1.300233339988302560e-02
-2.339174282924851803e-03,-8.794472172500633145e-04,-5.211296754414790865e-03,1.216636206019680805e-03,-6.652885745614290670e-03,1.715922255172998290e-02,5.168195057505385430e-03,-9.932672885965266457e-03,1.305346173970730814e-02
-2.493956602122877463e-03,-2.472472621318805731e-03,-6.031621754196364246e-03,8.476816298981117289e-04,-1.199866574318166762e-02,-6.900461657834842250e-03,-2.120163515125022408e-02,5.105590770165946771e-03,-7.059766192132927928e-03
-2.770524444074060847e-03,-4.419384037201236175e-03,-6.990440053439165094e-03,2.014771401887296715e-03,5.222625497825484665e-03,-1.996056197016704212e-02,1.389244159230489453e-02,7.003693834256320130e-04,6.957577256700962082e-03
-3.235679257762273751e-03,-5.756511102577093267e-03,-9.256082883995351424e-03,-2.252550432341251640e-03,1.800816372965808460e-02,8.309327118183846422e-03,-2.870349114842100143e-03,-4.232646214115585136e-03,-7.344766506502470142e-03
-3.621909274035217240e-03,-8.615991972503242793e-03,-6.397182628975687027e-03,5.765242651858455518e-03,1.317251211899808866e-03,1.136502547232819300e-02,-7.802858616201380909e-03,4.042049642389972629e-03,6.242236112389313966e-03
-4.214819988434790471e-03,-9.901461770269270532e-03,-5.176551939091418933e-03,5.384276551582550807e-03,-9.985554735644993490e-03,-2.021834998430822958e-03,-2.812811557101755049e-03,-3.046451120151006265e-03,4.951071096965193284e-03
-5.383882555468407806e-03,-1.359044720918115359e-02,-1.334402888930126888e-02,1.596749001056251005e-02,1.103649668374681245e-02,-2.389551763980210172e-02,-1.687815309549939996e-02,-5.290827720132678215e-04,-8.404467403721445698e-03
-7.000914302313974644e-03,-1.967400321134178676e-02,-2.451963986064820827e-02,2.642897648930378485e-02,3.015600656082722056e-02,-8.500430908068659988e-03,-1.449555982111552397e-03,2.667123065008886705e-03,1.990838096872125582e-02
-9.241256077316791634e-03,-2.973654164112929724e-02,-3.741959425310968645e-02,4.045697620237551778e-02,2.236602679963944212e-02,6.793341567212703505e-03,-2.227467251973340445e-02,-7.499528003304954497e-03,-8.963894089086861180e-03
-1.218015542216194930e-02,-4.227208702611969654e-02,-4.840167869581245286e-02,4.406350087854973147e-02,-6.379782650407299057e-04,-4.440949551755981966e-04,-6.647459938988318183e-03,1.011156125857459037e-02,1.189766579034738474e-02
-1.658086882019134747e-02,-5.952697739388187331e-02,-6.846850886602262598e-02,4.885407969294341957e-02,1.362128478777767555e-02,-2.915421071399842273e-02,-3.595922011327752632e-02,-1.691203359143522364e-02,7.222063585457260716e-03
-2.414778999640703958e-02,-9.520926616813359111e-02,-1.198570628256206000e-01,1.200388436793063535e-01,9.689556178977776213e-02,-8.550365780555622963e-02,-1.036921576989300459e-01,9.219354930501584555e-04,2.144408835629238105e-02
-3.392399736275694688e-02,-1.374209847415681640e-01,-1.617889771393949683e-01,1.452690046757961206e-01,1.013132757881137214e-01,2.243231053882352617e-03,1.550645110412822263e-02,1.653686079551763138e-02,4.699682317597381198e-02
-4.541263236324949437e-02,-1.783340123126472831e-01,-1.732504710784125157e-01,9.540745969583985797e-02,-2.038612230240432685e-02,8.364091695658838754e-02,1.124520840843396376e-03,-2.122279729429239412e-02,-6.572950443832525913e-02
-5.738841284621281486e-02,-2.057919974386480944e-01,-1.337052441693802329e-01,-2.761778058627880478e-02,-1.378923614926224339e-01,3.213391645389018780e-02,2.497510050769169085e-02,2.950956838854461653e-02,4.386590686462489563e-02
-6.981444648566374755e-02,-2.168503409194912912e-01,-6.535128982727836378e-02,-1.304965310981416882e-01,-6.752069162093422838e-02,-7.933172419460834957e-02,-1.416903779810347458e-02,-3.786718519588261334e-02,-1.669861510769068275e-02
-7.959699074601833679e-02,-1.955361261488895719e-01,6.032427096515195764e-02,-2.129539066046303164e-01,2.333863920542303058e-02,1.128827796318611527e-02,1.200242209069375260e-01,6.190494390056511254e-02,-3.612330536764156441e-02
-8.828247132930018559e-02,-1.557689113007811876e-01,1.622861874773463553e-01,-1.333418775110764010e-01,7.144642714184175347e-02,4.401273618274862548e-02,-8.991275489802834364e-02,-9.487440672694265331e-02,3.753667609957475181e-03
-9.473619569510731420e-02,-9.649243168788314284e-02,2.246722326884078580e-01,1.569593891549213305e-02,4.179009785245814401e-02,6.177099886501811327e-03,-5.599087723285191276e-02,1.041993562797805389e-01,7.880523182065617138e-02
-1.008440834459954361e-01,-3.686428597935981211e-02,1.852856257210600821e-01,1.924097372477588386e-01,5.322972034967183436e-02,-7.707046776539890065e-02,-1.039954416805401530e-02,-1.024326186877347472e-01,-6.830940912722956171e-02
-1.060617340437355893e-01,1.352261792294554184e-02,6.769390043162962223e-02,2.541607155251188188e-01,4.731333956409770891e-02,-4.187831780886366352e-03,8.482176510562962693e-03,1.021145243307070571e-01,2.750118566383857183e-02
-1.065404780233097509e-01,5.017069753894827511e-02,-1.322407202147602052e-02,1.666735034576320162e-01,-1.146417559199485459e-01,8.086740987063616160e-02,1.256513305137640091e-01,-8.292779826046559055e-02,9.366195408906879613e-03
-1.037378083840351517e-01,7.346540503323878424e-02,-5.914910329662481647e-02,-1.759158036294226771e-03,-2.022390860752544817e-01,5.495966180544578118e-03,1.118098724801994646e-02,6.070368949581012030e-02,-1.344074569888056847e-01
-9.901724300952573221e-02,7.849646219862196905e-02,-7.548109001214220459e-02,-1.061577468651923040e-01,-5.561465768091716777e-02,-1.403949070878483252e-01,2.468350379339379758e-02,-5.573242858913222963e-02,1.333667475471043418e-01
-9.421581515206704782e-02,6.888528651228818800e-02,-8.293333055684588839e-02,-9.914773694232635604e-02,1.825781266042843243e-01,-7.060518618936689750e-02,-9.522847401364038789e-02,2.733392135594187727e-02,-5.768641163400282934e-02
-8.840595659120885352e-02,5.286676456628900539e-02,-5.021662449515647969e-02,-5.221823410667892490e-03,1.501573694197420594e-01,9.968874401664437612e-02,6.246198935249356460e-02,3.405916803170799118e-03,1.649120975952232671e-02
-8.350509458925185757e-02,5.533105746486041004e-02,-2.858765743306873261e-02,-8.426852988384204643e-03,-6.065939468575810845e-02,1.725019976846123293e-01,-7.432416251026439935e-02,-2.058836050078539232e-02,3.547357339655426295e-02
-7.950982679490892213e-02,5.289251330999359541e-02,-2.923449058468786596e-02,2.024742894535360577e-02,-1.252828810526338543e-01,-1.026721131802626613e-01,-7.423106108392439617e-02,2.110067906027298865e-02,-2.005352436055992185e-02
-7.689081987762513837e-02,5.557812388166109147e-02,-6.160398740351175767e-02,-2.357076316553152057e-02,5.707634920179122801e-02,-1.323101064462531840e-01,8.118058373190335797e-02,1.755733683601567703e-03,3.026117220347762996e-02
-7.368706376666112057e-02,4.957621332595742863e-02,-7.482695504389436092e-02,-3.924516877199744902e-02,1.378758425448569358e-01,7.057847074960425793e-02,-1.371477986085103094e-02,-2.123784603750097227e-02,-5.404752644887299978e-02
-6.924531798564061147e-02,3.884358878542978899e-02,-4.622822681436678655e-02,-1.024765166175563118e-02,-1.253985458270178224e-02,1.203816357162895284e-01,-3.664858296725539977e-02,2.434035999266269054e-02,6.329843691786667115e-02
-6.704538951890741394e-02,2.766534477803349670e-02,-5.309245160023119692e-02,2.855397508033493195e-02,-5.784333515525680314e-02,-6.032507790558489652e-02,-1.034423973202580754e-01,-3.594881533273384250e-02,7.805085027261298922e-03
-6.575681147106576807e-02,2.175332138517934583e-02,-6.815364992011437029e-02,1.333485382554517500e-03,2.953736419059860632e-02,-8.236105925476031042e-02,7.697534794906134292e-02,6.380140037126644237e-02,-1.548581580756805756e-02
-6.432940086676172675e-02,1.747996081061336388e-02,-6.789297863643653508e-02,-4.895936468659946306e-02,6.003124825168649342e-02,6.714174330628921994e-02,3.119558738540491316e-02,-7.207997050811715267e-02,-1.947382071659461630e-02
-6.178819997991794738e-02,1.312401381716474247e-02,-3.251136071889063756e-02,-6.077641893943630524e-02,-3.269686273219190448e-02,8.297367694066953847e-02,-6.944127730944606169e-02,5.957380864865382403e-02,2.954301215420312987e-02
-5.982575317256169645e-02,1.118836813119860815e-02,-6.622132469508199872e-03,-2.712289698595819407e-02,-3.802960259169405749e-02,-6.915323931343947406e-02,-2.384111721315973834e-02,-5.070885334899770391e-02,2.083212090367742367e-02
-5.989631420922312405e-02,1.107248877607829203e-02,-2.766900970980442839e-02,7.803240248727564936e-03,9.530266801098402629e-02,-7.811911269878001052e-02,-3.317688611346005650e-02,4.456039979728287914e-02,-3.103147264289738902e-02
-5.941658611113927874e-02,8.663550235788958567e-03,-3.630819650704805029e-02,3.517876256186600742e-02,9.226233861118592061e-02,6.045695297170679966e-02,4.565798436915518427e-02,-2.983012131399624678e-02,5.084817032142291415e-02
-5.825035497303686360e-02,1.054272697591124471e-02,-2.848826127044979881e-02,1.518947257388952865e-02,-5.682947802271356291e-02,1.118519485386576112e-01,-3.605499101376057752e-02,1.721187675171306081e-02,-4.929151835118372044e-02
-5.811128078573749717e-02,4.620975850860906294e-03,-4.078836191181678394e-02,3.129571418962878715e-02,-8.088275380298139139e-02,-8.703317999762583135e-02,-4.976018828976195435e-02,-1.786646200383716979e-02,3.828252161656667263e-02
-5.787481084584914642e-02,8.996199814274194809e-03,-4.836289226739177993e-02,-4.461123587475231828e-02,2.391649931246352806e-02,-5.479121123903168272e-02,7.106901420246769518e-02,3.563618343129312804e-02,1.771031286300531887e-02
-5.698194488074825870e-02,4.800934397096230655e-03,-3.774055375082149139e-02,-4.434401322733193263e-02,7.009957336261944671e-02,3.181111743558549809e-02,-7.323310636872531684e-03,-5.174019084377152328e-02,-9.643226711954776265e-02
-5.665677559993782808e-02,-2.688665196555716820e-03,-3.158694757303015521e-02,5.107662429917521514e-03,3.769489021347011137e-02,3.866671643310106571e-02,-8.682341443389529623e-02,4.386687434937128205e-02,1.318614096462642216e-01
-5.624398394525197131e-02,-4.492270683999449558e-03,-1.948150155635722941e-02,2.743315409582481115e-02,-1.936980751338617315e-02,-5.862166012772580120e-03,4.420830472975128406e-03,-3.007871809331701465e-02,-2.601557506895780039e-02
-5.739664377939596163e-02,-7.055878298211068489e-03,-4.012054569753906175e-02,3.728469615311513774e-02,9.238704332834250105e-03,-4.136830030576166967e-02,2.469416417302046970e-03,2.675230679392288924e-02,-8.645628650121428560e-02
-5.764095169297532573e-02,-1.830655575841072785e-03,-4.007469832397284742e-02,-2.939352034007747597e-02,-1.200583106533877715e-03,5.079879568757218050e-02,5.204113450895594267e-02,-1.350238986299722756e-02,1.397004404084117024e-01
-5.714076986217571374e-02,-3.097026434038826700e-03,-2.382287602241252647e-02,-3.178703257036472746e-02,-2.451667491913550948e-02,5.134462737472828692e-03,-8.527398492212147352e-02,-1.417401057677330004e-02,-1.288113614759748005e-01
-5.733430101508280030e-02,-6.668014486438824870e-03,-2.112571345334008505e-02,6.765516204742084462e-03,2.509216650342452337e-02,-7.070017630045231927e-02,2.552788937686388190e-02,3.625994508588169241e-02,8.312389877006051697e-02
-5.804887448132202421e-02,-2.974812360020232666e-03,-3.099398763463357201e-02,-5.433681831918266147e-03,6.941928387902596143e-02,2.766830692048723520e-02,-2.404191590736737272e-02,-4.734175707062016070e-02,1.558114651470689921e-02
-5.751834795393141048e-02,-4.097982751182895414e-03,-1.531660715077286933e-02,1.876305086762370539e-02,-7.453311461452349213e-03,4.546643114534786034e-02,1.083231559871446030e-02,5.311846166352290205e-02,-8.697502844492947804e-02
-5.848294867785668733e-02,-4.565856860614906677e-03,-3.288737385691496012e-02,2.974149239239729306e-02,-2.064709836623021891e-02,-2.069170917759876119e-02,-4.342976114400186327e-02,-5.890912902904645032e-02,1.091209093727312229e-01
-5.973854273510641882e-02,-9.116802599220329845e-03,-5.417488435812069930e-02,3.059149931969204483e-02,2.765223324195329249e-02,-5.137752031712932571e-02,-4.584894471106588237e-02,5.361049399593618980e-02,-3.267539021337753646e-02
-6.025063386349038819e-02,-1.381865265870495067e-02,-5.073128955925895051e-02,1.111371737594800055e-02,2.320759785719332668e-02,1.527947185210414699e-02,1.115442650125122864e-01,-2.713616127024682037e-02,-3.846551974472325885e-02
-6.096802002347553873e-02,-1.232966066581332905e-02,-4.511423778659690714e-02,-4.503363356511001087e-02,-2.209038273199074795e-02,8.230018365159820493e-02,-6.477266921477735362e-02,-2.143322173862287491e-04,3.474594702027659909e-02
-6.149146741752115064e-02,-2.099406014173047300e-02,-2.968813694707683054e-02,-1.325473488754861425e-03,-2.277893454949649760e-02,-7.154403778313227213e-02,-7.216396221865370442e-02,-7.468901786672553066e-04,2.583278336019751223e-02
-6.288215792501905543e-02,-2.043153486784223677e-02,-2.960982745407243072e-02,-9.188514117880849019e-04,5.972306239498684222e-02,-5.120385730779532935e-02,5.940986827985844654e-02,2.010633328972434575e-02,-2.362341252560874044e-02
-6.416861737612337968e-02,-1.811749981266996129e-02,-2.842391137385056471e-02,-4.882062889427025466e-03,5.632318302071924465e-02,6.912586023093497678e-02,-1.918785807669040697e-03,-3.045847805026355090e-02,-1.358485525748610173e-02
-6.521893340111656334e-02,-1.980117398755504646e-02,-2.311386383332192374e-02,2.564014165219244065e-02,-2.129204844552059703e-02,3.324322805847123447e-02,-7.907958446849829015e-02,2.025687328989429770e-02,5.293339393976018159e-02
-6.577846506478059185e-02,-1.343328459405247408e-02,-1.200830278402285727e-02,7.094059431895484436e-03,-5.335825975770829011e-02,-3.334980568323045458e-02,5.065273932621202485e-02,1.149493615837204712e-03,-1.679523490289617713e-02
-6.569020907437772561e-02,2.784432848710632034e-03,-1.200567572089252964e-03,-6.103749332748360790e-02,-2.036361177984043896e-02,3.696043923216283354e-03,5.592066829621394897e-02,-1.512115185120809380e-03,-6.277575382115113678e-02
-6.582712981581383127e-02,6.151915184682785545e-03,-9.852984364041238521e-03,-1.847460174000677136e-02,5.728029458715034467e-02,-3.524239425847596613e-02,-1.126161333460275193e-01,-2.607112844248056158e-02,7.524717177934149570e-02
-6.466286553447674057e-02,1.144789929788014339e-02,-2.628571168176137090e-04,1.976833598626044630e-02,5.550063205703818781e-02,6.192345675593519637e-03,2.681722521623157093e-02,4.917510228664265931e-02,2.411882658138666743e-02
-6.368546741712477477e-02,1.830749408356267816e-02,-6.305157884880532165e-03,3.864149735194159774e-02,-3.874730307058008526e-04,4.121241707102644980e-02,2.436643453096459799e-02,-5.154067949038616120e-02,-1.077527683687944660e-01
-6.309508213960096645e-02,2.392543968378987862e-02,-3.076949146111393821e-02,2.384870790177576194e-02,-3.507816482626955473e-02,1.170820126838450007e-02,-5.331576029025587860e-02,4.272825342856588493e-02,1.148830667726193494e-01
-6.096515670092336747e-02,2.878979454199167773e-02,-2.814472039826037067e-02,-1.516339308896260882e-02,-3.979070869894948959e-02,-3.130525030652965557e-02,3.328481253192790840e-02,-3.052609241026716519e-02,-2.830526157831446746e-02
-5.838543117628927637e-02,3.469308402022573679e-02,-2.096913640591551581e-02,-5.476763516358368333e-02,2.963986198225275221e-03,-7.878574157254647839e-03,4.525931520236611827e-02,3.078559870496913597e-02,-9.776013994013024733e-02
-5.542226128440245342e-02,4.007568540273585139e-02,-1.175218220749683733e-02,-6.359288274870862623e-02,3.007977668149565062e-02,2.849074256894246551e-02,-3.884825549343473572e-02,-3.987392820389068504e-02,1.375196532301604380e-01
-5.211719749839184568e-02,3.963150912395574377e-02,-1.231606325697391039e-03,-4.302508920898973424e-03,3.383606462943015286e-02,-1.746247444732176510e-02,-8.358843952589697923e-02,2.902079217293757410e-02,-6.048875971024338105e-02
-4.841910851304524754e-02,4.754196273422880287e-02,9.103702048041464878e-03,7.283963775144747937e-03,3.699391948132230070e-03,1.216730756642329589e-02,1.194481747246226161e-01,7.797735280732339368e-03,-6.882775326665098448e-03
-4.579115628138086952e-02,5.592073433583830133e-02,-1.640797781310038977e-02,-7.831029462862352380e-03,7.990983416962762391e-04,3.815530574106831829e-02,-9.586832382750057335e-02,-4.426141409667933013e-02,1.920280092852640411e-02
-4.193031335918843278e-02,5.343786089484623553e-02,-2.035576088159937042e-02,1.847751094347678535e-02,-1.447313081530764156e-02,-4.032632851948542152e-02,-5.121127979430310784e-03,6.041379619648216959e-02,2.607622747092812332e-02
-3.838983996726524212e-02,5.525487076416631116e-02,-3.088830046190220446e-02,-1.105279106156813358e-02,1.071819886309686651e-02,-5.714215419459798412e-03,6.347135759509821284e-02,-5.078326221852763611e-02,-4.738838668530889753e-02
-3.488276926778668269e-02,5.274269662540409520e-02,-3.881476061153790735e-02,-3.232805937618958569e-02,1.268974154542227249e-02,3.789587082680958424e-02,-4.412309737488051553e-02,3.385101899699238109e-02,8.546792486216769208e-03
-3.096801333785442409e-02,4.537267570550908291e-02,-2.951883794089535037e-02,-1.919262143679566560e-02,-8.136820445464104309e-03,-6.335947569911068618e-03,-1.826797669675027033e-02,-2.706608392999771545e-02,6.024235873168989203e-02
-2.767169309344031172e-02,4.156450384533873221e-02,-2.559832939022963980e-02,-2.299247136787543888e-02,9.529464735023043809e-03,-1.423828601168929120e-02,2.316126280943364441e-03,2.802292162553109145e-02,-7.390425963565577794e-02
-2.477038902184776001e-02,3.796078642298490735e-02,-2.397986286208908177e-02,-2.343741156072724416e-02,2.243933239821755896e-02,1.091013287063579904e-02,1.959302379887989387e-02,-2.249970421681261185e-02,4.352604159642210063e-02
-2.224787545799736602e-02,3.364520478311265606e-02,-2.435768161250484454e-02,-1.705678297892094727e-02,1.613324810199699699e-02,2.128382178406686490e-02,-6.519376099957535642e-02,8.030323106330001029e-03,1.264788126123187612e-02
-1.980692326937351713e-02,2.625452789261115832e-02,-1.884776788563610056e-02,1.178492882568769884e-02,5.460234071670048376e-04,-2.112659933172927190e-02,2.037122824730162873e-02,6.519112279292933049e-03,-2.213062519454343444e-02
-1.836791465045804414e-02,2.443627336895674851e-02,-2.830354604111337546e-02,-8.601477621173183805e-03,1.124926369039391284e-02,1.360745224204683995e-02,5.371773154323383759e-03,-8.674516447517916992e-03,1.503556165164967283e-02
-1.636400804060188924e-02,2.157921448825251762e-02,-1.978053726871091891e-02,-2.487887253840188884e-02,-1.324294731758712124e-02,2.325189577177035408e-02,-7.526600762269523154e-03,7.242509427004020957e-03,-2.015127285879316117e-03
-1.465315893626788039e-02,1.792619158094393289e-02,-1.217973391234548203e-02,-2.032359592591020600e-02,-9.453177044830844006e-03,-1.780537847360631754e-02,-1.046812312516556993e-02,-7.400617038191145518e-03,-6.853649405154008285e-03
-1.308070035504256719e-02,1.873293260012482211e-02,-5.232498301406025495e-03,-3.022910390367656089e-02,1.440862769094026531e-02,-2.454570882822803245e-03,1.158952849986915994e-02,1.169107302210760715e-02,1.755713598681418047e-02
-1.165963228037297621e-02,1.738131028593855806e-02,-1.430047105658183637e-03,-1.022717547984828071e-02,2.462413957651389540e-02,4.728753832556167706e-03,-2.222520910861369714e-02,-1.802702506306943023e-02,-1.885124218275049252e-02
-1.044310559642590806e-02,1.642367932974123784e-02,-1.806679240124708149e-03,9.641686640615099169e-03,1.198210546296804915e-02,8.499849047459286794e-03,-5.977554309842919057e-03,2.206199672435984332e-02,2.469715372968128708e-02
-9.395790213235701016e-03,1.650302320728178757e-02,-6.109538078670850511e-03,1.195939285924776767e-02,-7.060506512086992849e-03,6.278006001160842293e-03,1.656225355616713045e-03,-2.109231137279408627e-02,-7.437388903307364310e-03
-8.246724625088330471e-03,1.738576836300721740e-02,-8.348834157801146572e-03,-4.486648454359202370e-03,-1.867171347422701133e-02,3.436109816263342200e-03,1.131510959326597655e-02,2.281737622585361738e-02,-1.642926940300700953e-02
-7.333438084362093982e-03,1.529828890989966793e-02,-1.406962276177695960e-02,-8.477740074443854829e-03,7.939397532683523323e-04,-1.595808466517030511e-02,-1.278608182288269030e-02,-2.654119809188332582e-02,2.338485856145416930e-02
-6.393173685481213717e-03,1.195505099866417918e-02,-1.478922759545739374e-02,-8.011655376801820119e-03,2.008574512876835916e-02,-4.696427047199179874e-03,-7.847315150615151100e-03,2.648240935837112633e-02,-7.838947943018649903e-03
-5.495374648705224005e-03,8.074169803377544141e-03,-1.078090047463760824e-02,-8.822500579596587785e-04,1.077898150689802700e-02,1.207656236589739127e-02,1.745200026125696274e-02,-2.172102723964317722e-02,-5.467894103875694557e-03
-4.821705947551423524e-03,7.370922523874658301e-03,-7.654373340256337768e-03,-1.173032106646457705e-02,-1.127734559021549045e-02,2.346422905613846505e-02,-1.750728358870429560e-02,1.677113614721863905e-02,9.366662032761683548e-03
-4.185087548752242960e-03,5.079335276758467632e-03,-3.035870577179368510e-03,-4.259122530665996123e-03,-1.364212118317509846e-02,-2.042287526458711269e-02,-5.120307845293702378e-03,-1.453299467581155302e-02,1.238642816828813657e-03
